fila,subfila,columna,subcolumna,valor
Ciudad Real,14 CEREALES,2019,IMPORT,"58267,35"
Ciudad Real,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"2506804,26"
Ciudad Real,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"2404994,32"
Ciudad Real,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"6303687,98"
Ciudad Real,18 BEBIDAS,2019,IMPORT,"32932994,24"
Ciudad Real,19 TABACOS,2019,IMPORT,
Ciudad Real,1A GRASAS Y ACEITES,2019,IMPORT,"4419313,27"
Ciudad Real,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"1255665,62"
Ciudad Real,1C PIENSOS ANIMALES,2019,IMPORT,"712550,42"
Ciudad Real,21 CARBON,2019,IMPORT,"29945,20"
Ciudad Real,22 PETROLEO Y DERIVADOS,2019,IMPORT,"8496345,82"
Ciudad Real,23 GAS,2019,IMPORT,"10390,14"
Ciudad Real,24 CORRIENTE ELECTRICA,2019,IMPORT,
Ciudad Real,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"1716734,26"
Ciudad Real,32 MENAS Y MINERALES,2019,IMPORT,"345217,50"
Ciudad Real,41 METALES NO FERROSOS,2019,IMPORT,"27944272,15"
Ciudad Real,42 HIERRO Y ACERO,2019,IMPORT,"24441994,54"
Ciudad Real,43 PRODUCTOS QUIMICOS,2019,IMPORT,"166317585,27"
Ciudad Real,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"49363562,16"
Ciudad Real,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"54605671,51"
Ciudad Real,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"4915961,13"
Ciudad Real,53 MATERIAL TRANSPORTE,2019,IMPORT,"12753150,79"
Ciudad Real,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"101882420,09"
Ciudad Real,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"3555996,16"
Ciudad Real,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"11094289,17"
Ciudad Real,71 ELECTRODOMESTICOS,2019,IMPORT,"466426,75"
Ciudad Real,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"84214,54"
Ciudad Real,73 MUEBLES,2019,IMPORT,"3107078,41"
Ciudad Real,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"3514608,13"
Ciudad Real,81 TEXTILES Y CONFECCION,2019,IMPORT,"20385818,95"
Ciudad Real,82 CALZADO,2019,IMPORT,"1420722,63"
Ciudad Real,83 JUGUETES,2019,IMPORT,"826620,43"
Ciudad Real,84 ALFARERIA,2019,IMPORT,"87537,36"
Ciudad Real,85 JOYERIA Y RELOJES,2019,IMPORT,"200482,59"
Ciudad Real,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"871525,27"
Ciudad Real,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"20323876,07"
Ciudad Real,90 OTRAS MERCANCIAS,2019,IMPORT,"1042871,90"
Cuenca,Total seleccionado,2019,IMPORT,"199511570,07"
Cuenca,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"6095962,88"
Cuenca,12 LACTEOS Y HUEVOS,2019,IMPORT,"2613125,23"
Cuenca,13 PRODUCTOS PESQUEROS,2019,IMPORT,"112393,53"
Cuenca,14 CEREALES,2019,IMPORT,"88239,94"
Cuenca,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"29373931,89"
Cuenca,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"30037,64"
Cuenca,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"3778786,00"
Cuenca,18 BEBIDAS,2019,IMPORT,"43235,91"
Cuenca,19 TABACOS,2019,IMPORT,
Cuenca,1A GRASAS Y ACEITES,2019,IMPORT,"2990182,38"
Cuenca,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"2076281,14"
Cuenca,1C PIENSOS ANIMALES,2019,IMPORT,"1214777,55"
Cuenca,21 CARBON,2019,IMPORT,"14111,18"
Cuenca,22 PETROLEO Y DERIVADOS,2019,IMPORT,"456969,67"
Cuenca,23 GAS,2019,IMPORT,"1616,16"
Cuenca,24 CORRIENTE ELECTRICA,2019,IMPORT,
Cuenca,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"4713868,59"
Cuenca,32 MENAS Y MINERALES,2019,IMPORT,"41361,03"
Cuenca,41 METALES NO FERROSOS,2019,IMPORT,"1846581,62"
Cuenca,42 HIERRO Y ACERO,2019,IMPORT,"1864750,33"
Cuenca,43 PRODUCTOS QUIMICOS,2019,IMPORT,"21512979,62"
Cuenca,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"3940050,67"
Cuenca,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"24918137,74"
Cuenca,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"28479789,10"
Cuenca,53 MATERIAL TRANSPORTE,2019,IMPORT,"17224770,23"
Cuenca,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"22523509,40"
Cuenca,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"713945,31"
Cuenca,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"3479013,92"
Cuenca,71 ELECTRODOMESTICOS,2019,IMPORT,"16962,06"
Cuenca,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"8314,60"
Cuenca,73 MUEBLES,2019,IMPORT,"34325,34"
Cuenca,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"250135,51"
Cuenca,81 TEXTILES Y CONFECCION,2019,IMPORT,"4003364,32"
Cuenca,82 CALZADO,2019,IMPORT,"863459,98"
Cuenca,83 JUGUETES,2019,IMPORT,"118361,06"
Cuenca,84 ALFARERIA,2019,IMPORT,"331,06"
Cuenca,85 JOYERIA Y RELOJES,2019,IMPORT,"6465909,64"
Cuenca,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"1642,34"
Cuenca,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"7129930,47"
Cuenca,90 OTRAS MERCANCIAS,2019,IMPORT,"470425,03"
Guadalajara,Total seleccionado,2019,IMPORT,"5513380391,47"
Guadalajara,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"78806210,52"
Guadalajara,12 LACTEOS Y HUEVOS,2019,IMPORT,"72328626,00"
Guadalajara,13 PRODUCTOS PESQUEROS,2019,IMPORT,"2944503,34"
Guadalajara,14 CEREALES,2019,IMPORT,"40485,78"
Guadalajara,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"69754572,00"
Guadalajara,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"53192591,29"
Guadalajara,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"148306975,77"
Guadalajara,18 BEBIDAS,2019,IMPORT,"216778462,08"
Guadalajara,19 TABACOS,2019,IMPORT,"13639632,89"
Guadalajara,1A GRASAS Y ACEITES,2019,IMPORT,"654328,68"
Guadalajara,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"1586484,62"
Guadalajara,1C PIENSOS ANIMALES,2019,IMPORT,"69381586,98"
Guadalajara,21 CARBON,2019,IMPORT,"79525,45"
Guadalajara,22 PETROLEO Y DERIVADOS,2019,IMPORT,"17666297,61"
Guadalajara,23 GAS,2019,IMPORT,"7614,31"
Guadalajara,24 CORRIENTE ELECTRICA,2019,IMPORT,
Guadalajara,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"7323949,27"
Guadalajara,32 MENAS Y MINERALES,2019,IMPORT,"17776972,33"
Guadalajara,41 METALES NO FERROSOS,2019,IMPORT,"63833906,41"
Guadalajara,42 HIERRO Y ACERO,2019,IMPORT,"41034614,95"
Guadalajara,43 PRODUCTOS QUIMICOS,2019,IMPORT,"976599034,51"
Guadalajara,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"128920462,58"
Guadalajara,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"300702619,41"
Guadalajara,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"1154402150,13"
Guadalajara,53 MATERIAL TRANSPORTE,2019,IMPORT,"307535839,39"
Guadalajara,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"295728000,63"
Guadalajara,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"1836691,33"
Guadalajara,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"182612663,89"
Guadalajara,71 ELECTRODOMESTICOS,2019,IMPORT,"108535883,38"
Guadalajara,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"175187716,82"
Guadalajara,73 MUEBLES,2019,IMPORT,"24349691,40"
Guadalajara,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"27998638,70"
Guadalajara,81 TEXTILES Y CONFECCION,2019,IMPORT,"787465538,04"
Guadalajara,82 CALZADO,2019,IMPORT,"14627464,75"
Guadalajara,83 JUGUETES,2019,IMPORT,"16496478,78"
Guadalajara,84 ALFARERIA,2019,IMPORT,"3594479,37"
Guadalajara,85 JOYERIA Y RELOJES,2019,IMPORT,"12605053,66"
Guadalajara,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"140213,22"
Guadalajara,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"117201115,19"
Guadalajara,90 OTRAS MERCANCIAS,2019,IMPORT,"1703316,01"
Toledo,Total seleccionado,2019,IMPORT,"2148872531,94"
Toledo,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"82090420,40"
Toledo,12 LACTEOS Y HUEVOS,2019,IMPORT,"45144875,32"
Toledo,13 PRODUCTOS PESQUEROS,2019,IMPORT,"67812404,25"
Toledo,14 CEREALES,2019,IMPORT,"5364776,06"
Toledo,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"55893201,23"
Toledo,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"115849738,94"
Toledo,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"144581287,06"
Toledo,18 BEBIDAS,2019,IMPORT,"5985263,10"
Toledo,19 TABACOS,2019,IMPORT,"313,92"
Toledo,1A GRASAS Y ACEITES,2019,IMPORT,"10789567,64"
Toledo,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"1748475,22"
Toledo,1C PIENSOS ANIMALES,2019,IMPORT,"17671987,10"
Toledo,21 CARBON,2019,IMPORT,"140392,03"
Toledo,22 PETROLEO Y DERIVADOS,2019,IMPORT,"3962451,60"
Toledo,23 GAS,2019,IMPORT,"10067,73"
Toledo,24 CORRIENTE ELECTRICA,2019,IMPORT,
Toledo,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"16746531,40"
Toledo,32 MENAS Y MINERALES,2019,IMPORT,"1947273,99"
Toledo,41 METALES NO FERROSOS,2019,IMPORT,"24325908,96"
Toledo,42 HIERRO Y ACERO,2019,IMPORT,"63936718,50"
Toledo,43 PRODUCTOS QUIMICOS,2019,IMPORT,"544882930,71"
Toledo,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"263536946,17"
Toledo,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"122440925,63"
Toledo,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"48823068,70"
Toledo,53 MATERIAL TRANSPORTE,2019,IMPORT,"27282710,39"
Toledo,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"173192534,03"
Toledo,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"12470470,45"
Toledo,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"23792252,91"
Toledo,71 ELECTRODOMESTICOS,2019,IMPORT,"26677579,53"
Toledo,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"2716262,66"
Toledo,73 MUEBLES,2019,IMPORT,"11226867,89"
Toledo,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"3626064,31"
Toledo,81 TEXTILES Y CONFECCION,2019,IMPORT,"114648491,01"
Toledo,82 CALZADO,2019,IMPORT,"27472250,15"
Toledo,83 JUGUETES,2019,IMPORT,"12123450,80"
Toledo,84 ALFARERIA,2019,IMPORT,"372354,92"
Toledo,85 JOYERIA Y RELOJES,2019,IMPORT,"774776,40"
Toledo,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"6145605,70"
Toledo,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"60824695,91"
Toledo,90 OTRAS MERCANCIAS,2019,IMPORT,"1840639,22"
Barcelona,Total seleccionado,2019,IMPORT,"74091770455,35"
Barcelona,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"352441890,22"
Barcelona,12 LACTEOS Y HUEVOS,2019,IMPORT,"719210689,52"
Barcelona,13 PRODUCTOS PESQUEROS,2019,IMPORT,"769945013,50"
Barcelona,14 CEREALES,2019,IMPORT,"475632799,63"
Barcelona,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"869786003,03"
Barcelona,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"1314158150,48"
Barcelona,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"906761691,40"
Barcelona,18 BEBIDAS,2019,IMPORT,"555383215,44"
Barcelona,19 TABACOS,2019,IMPORT,"122332046,93"
Barcelona,1A GRASAS Y ACEITES,2019,IMPORT,"521840905,53"
Barcelona,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"514615008,49"
Barcelona,1C PIENSOS ANIMALES,2019,IMPORT,"365605810,19"
Barcelona,21 CARBON,2019,IMPORT,"9926082,14"
Barcelona,22 PETROLEO Y DERIVADOS,2019,IMPORT,"2168982865,42"
Barcelona,23 GAS,2019,IMPORT,"1145455127,10"
Barcelona,24 CORRIENTE ELECTRICA,2019,IMPORT,"4229182,05"
Barcelona,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"507050472,34"
Barcelona,32 MENAS Y MINERALES,2019,IMPORT,"533571420,20"
Barcelona,41 METALES NO FERROSOS,2019,IMPORT,"1061809945,69"
Barcelona,42 HIERRO Y ACERO,2019,IMPORT,"1341483782,36"
Barcelona,43 PRODUCTOS QUIMICOS,2019,IMPORT,"17842592053,36"
Barcelona,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"1799704237,69"
Barcelona,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"4770706083,44"
Barcelona,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"1658196324,88"
Barcelona,53 MATERIAL TRANSPORTE,2019,IMPORT,"861544066,20"
Barcelona,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"6400212415,80"
Barcelona,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"9112887555,97"
Barcelona,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"3391582075,87"
Barcelona,71 ELECTRODOMESTICOS,2019,IMPORT,"789529947,48"
Barcelona,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"512531246,88"
Barcelona,73 MUEBLES,2019,IMPORT,"553606798,15"
Barcelona,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"175586049,28"
Barcelona,81 TEXTILES Y CONFECCION,2019,IMPORT,"7183198620,91"
Barcelona,82 CALZADO,2019,IMPORT,"831458209,89"
Barcelona,83 JUGUETES,2019,IMPORT,"1232650759,58"
Barcelona,84 ALFARERIA,2019,IMPORT,"26101885,47"
Barcelona,85 JOYERIA Y RELOJES,2019,IMPORT,"419174324,31"
Barcelona,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"94464792,30"
Barcelona,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"2091120520,98"
Barcelona,90 OTRAS MERCANCIAS,2019,IMPORT,"84700385,25"
Girona,Total seleccionado,2019,IMPORT,"2844734083,94"
Girona,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"134342938,05"
Girona,12 LACTEOS Y HUEVOS,2019,IMPORT,"61099360,83"
Girona,13 PRODUCTOS PESQUEROS,2019,IMPORT,"53135579,17"
Girona,14 CEREALES,2019,IMPORT,"61208677,66"
Girona,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"55032566,16"
Girona,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"42953097,33"
Girona,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"76199938,13"
Girona,18 BEBIDAS,2019,IMPORT,"38814091,94"
Girona,19 TABACOS,2019,IMPORT,
Girona,1A GRASAS Y ACEITES,2019,IMPORT,"7196878,19"
Girona,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"10108110,81"
Girona,1C PIENSOS ANIMALES,2019,IMPORT,"11712872,50"
Girona,21 CARBON,2019,IMPORT,"1248595,69"
Girona,22 PETROLEO Y DERIVADOS,2019,IMPORT,"6329775,75"
Girona,23 GAS,2019,IMPORT,"38144,08"
Girona,24 CORRIENTE ELECTRICA,2019,IMPORT,
Girona,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"113844363,80"
Girona,32 MENAS Y MINERALES,2019,IMPORT,"28743395,52"
Girona,41 METALES NO FERROSOS,2019,IMPORT,"48556288,67"
Girona,42 HIERRO Y ACERO,2019,IMPORT,"126304868,72"
Girona,43 PRODUCTOS QUIMICOS,2019,IMPORT,"718796948,14"
Girona,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"230311584,71"
Girona,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"187725551,74"
Girona,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"29446710,46"
Girona,53 MATERIAL TRANSPORTE,2019,IMPORT,"65455044,50"
Girona,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"171947877,26"
Girona,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"68586882,96"
Girona,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"32860621,22"
Girona,71 ELECTRODOMESTICOS,2019,IMPORT,"4671654,93"
Girona,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"2059076,43"
Girona,73 MUEBLES,2019,IMPORT,"37953669,22"
Girona,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"19047970,93"
Girona,81 TEXTILES Y CONFECCION,2019,IMPORT,"168276895,75"
Girona,82 CALZADO,2019,IMPORT,"27186552,89"
Girona,83 JUGUETES,2019,IMPORT,"96996340,04"
Girona,84 ALFARERIA,2019,IMPORT,"1416304,41"
Girona,85 JOYERIA Y RELOJES,2019,IMPORT,"5296453,84"
Girona,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"9248800,97"
Girona,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"86267501,56"
Girona,90 OTRAS MERCANCIAS,2019,IMPORT,"4312098,98"
Lleida,Total seleccionado,2019,IMPORT,"1051796296,03"
Lleida,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"73643746,89"
Lleida,12 LACTEOS Y HUEVOS,2019,IMPORT,"9813901,35"
Lleida,13 PRODUCTOS PESQUEROS,2019,IMPORT,"3522984,53"
Lleida,14 CEREALES,2019,IMPORT,"93445295,64"
Lleida,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"47823456,14"
Lleida,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"6218283,66"
Lleida,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"12531163,55"
Lleida,18 BEBIDAS,2019,IMPORT,"45492277,89"
Lleida,19 TABACOS,2019,IMPORT,
Lleida,1A GRASAS Y ACEITES,2019,IMPORT,"53234106,90"
Lleida,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"35861516,45"
Lleida,1C PIENSOS ANIMALES,2019,IMPORT,"28017320,75"
Lleida,21 CARBON,2019,IMPORT,"185999,42"
Lleida,22 PETROLEO Y DERIVADOS,2019,IMPORT,"614409,05"
Lleida,23 GAS,2019,IMPORT,"712320,62"
Lleida,24 CORRIENTE ELECTRICA,2019,IMPORT,
Lleida,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"18892172,46"
Lleida,32 MENAS Y MINERALES,2019,IMPORT,"2379667,48"
Lleida,41 METALES NO FERROSOS,2019,IMPORT,"17133632,32"
Lleida,42 HIERRO Y ACERO,2019,IMPORT,"9318551,48"
Lleida,43 PRODUCTOS QUIMICOS,2019,IMPORT,"119620635,58"
Lleida,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"124478227,17"
Lleida,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"82886393,87"
Lleida,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"10489692,02"
Lleida,53 MATERIAL TRANSPORTE,2019,IMPORT,"23315062,39"
Lleida,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"59994807,35"
Lleida,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"4652071,53"
Lleida,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"31283442,75"
Lleida,71 ELECTRODOMESTICOS,2019,IMPORT,"30240456,69"
Lleida,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"500235,97"
Lleida,73 MUEBLES,2019,IMPORT,"10835908,23"
Lleida,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"1236697,47"
Lleida,81 TEXTILES Y CONFECCION,2019,IMPORT,"37964839,56"
Lleida,82 CALZADO,2019,IMPORT,"13395720,24"
Lleida,83 JUGUETES,2019,IMPORT,"2905611,08"
Lleida,84 ALFARERIA,2019,IMPORT,"2764310,79"
Lleida,85 JOYERIA Y RELOJES,2019,IMPORT,"535620,21"
Lleida,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"24137,19"
Lleida,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"34376564,00"
Lleida,90 OTRAS MERCANCIAS,2019,IMPORT,"1455055,36"
Tarragona,Total seleccionado,2019,IMPORT,"14431007084,57"
Tarragona,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"24485964,82"
Tarragona,12 LACTEOS Y HUEVOS,2019,IMPORT,"15298067,29"
Tarragona,13 PRODUCTOS PESQUEROS,2019,IMPORT,"22852522,69"
Tarragona,14 CEREALES,2019,IMPORT,"509262037,35"
Tarragona,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"231894448,99"
Tarragona,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"68614260,50"
Tarragona,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"104011711,61"
Tarragona,18 BEBIDAS,2019,IMPORT,"2098568,29"
Tarragona,19 TABACOS,2019,IMPORT,"121,68"
Tarragona,1A GRASAS Y ACEITES,2019,IMPORT,"25000546,19"
Tarragona,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"47372690,46"
Tarragona,1C PIENSOS ANIMALES,2019,IMPORT,"290387054,41"
Tarragona,21 CARBON,2019,IMPORT,"22101511,71"
Tarragona,22 PETROLEO Y DERIVADOS,2019,IMPORT,"4884414937,43"
Tarragona,23 GAS,2019,IMPORT,"655779047,78"
Tarragona,24 CORRIENTE ELECTRICA,2019,IMPORT,
Tarragona,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"125956793,99"
Tarragona,32 MENAS Y MINERALES,2019,IMPORT,"48122629,63"
Tarragona,41 METALES NO FERROSOS,2019,IMPORT,"78428413,79"
Tarragona,42 HIERRO Y ACERO,2019,IMPORT,"179673416,76"
Tarragona,43 PRODUCTOS QUIMICOS,2019,IMPORT,"2479171286,95"
Tarragona,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"248500836,99"
Tarragona,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"202438702,80"
Tarragona,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"457577268,14"
Tarragona,53 MATERIAL TRANSPORTE,2019,IMPORT,"53462486,01"
Tarragona,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"999147507,80"
Tarragona,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"1089499666,46"
Tarragona,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"78062663,87"
Tarragona,71 ELECTRODOMESTICOS,2019,IMPORT,"22120579,03"
Tarragona,72 ELECTRONICA DE CONSUMO,2019,IMPORT,"28480956,52"
Tarragona,73 MUEBLES,2019,IMPORT,"429641884,11"
Tarragona,74 OTROS BIENES CONSUMO DURADERO,2019,IMPORT,"58841175,12"
Tarragona,81 TEXTILES Y CONFECCION,2019,IMPORT,"641798334,36"
Tarragona,82 CALZADO,2019,IMPORT,"25996166,03"
Tarragona,83 JUGUETES,2019,IMPORT,"33135109,59"
Tarragona,84 ALFARERIA,2019,IMPORT,"9438329,69"
Tarragona,85 JOYERIA Y RELOJES,2019,IMPORT,"7240598,11"
Tarragona,86 CUERO Y MANUFACTURAS DEL CUERO,2019,IMPORT,"173081,06"
Tarragona,87 OTRAS MANUFACTURAS DE CONSUMO,2019,IMPORT,"226890013,49"
Tarragona,90 OTRAS MERCANCIAS,2019,IMPORT,"3635693,07"
Alicante,Total seleccionado,2019,IMPORT,"4566797772,24"
Alicante,11 PRODUCTOS CÁRNICOS,2019,IMPORT,"19790334,52"
Alicante,12 LACTEOS Y HUEVOS,2019,IMPORT,"32896339,90"
Alicante,13 PRODUCTOS PESQUEROS,2019,IMPORT,"82155247,48"
Alicante,14 CEREALES,2019,IMPORT,"5793928,49"
Alicante,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,IMPORT,"346371331,14"
Alicante,"16 AZUCAR, CAFE Y CACAO",2019,IMPORT,"73287063,22"
Alicante,17 PREPARADOS ALIMENTICIOS,2019,IMPORT,"73110657,14"
Alicante,18 BEBIDAS,2019,IMPORT,"34827560,45"
Alicante,19 TABACOS,2019,IMPORT,"19771,47"
Alicante,1A GRASAS Y ACEITES,2019,IMPORT,"2939564,54"
Alicante,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,IMPORT,"2708232,62"
Alicante,1C PIENSOS ANIMALES,2019,IMPORT,"14974812,90"
Alicante,21 CARBON,2019,IMPORT,"592721,84"
Alicante,22 PETROLEO Y DERIVADOS,2019,IMPORT,"3689011,43"
Alicante,23 GAS,2019,IMPORT,"156317,06"
Alicante,24 CORRIENTE ELECTRICA,2019,IMPORT,
Alicante,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,IMPORT,"54517202,03"
Alicante,32 MENAS Y MINERALES,2019,IMPORT,"14605648,38"
Alicante,41 METALES NO FERROSOS,2019,IMPORT,"37581259,26"
Alicante,42 HIERRO Y ACERO,2019,IMPORT,"38260051,07"
Alicante,43 PRODUCTOS QUIMICOS,2019,IMPORT,"540719784,98"
Alicante,44 OTRAS SEMIMANUFACTURAS,2019,IMPORT,"176981248,87"
Alicante,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,IMPORT,"177878087,43"
Alicante,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,IMPORT,"81511041,85"
Alicante,53 MATERIAL TRANSPORTE,2019,IMPORT,"138949248,84"
Alicante,54 OTROS BIENES DE EQUIPO,2019,IMPORT,"195742781,12"
Alicante,61 AUTOMOVILES Y MOTOS,2019,IMPORT,"92915793,57"
Alicante,62 COMPONENTES DEL AUTOMOVIL,2019,IMPORT,"15322366,54"
Alicante,71 ELECTRODOMESTICOS,2019,IMPORT,"26909729,97"
