fila,subfila,columna,subcolumna,valor
288 Nigeria,1999,Sectores Económicos,EXPORT,"152,92"
288 Nigeria,2000,Sectores Económicos,EXPORT,"189,48"
288 Nigeria,2001,Sectores Económicos,EXPORT,"196,91"
288 Nigeria,2002,Sectores Económicos,EXPORT,"200,20"
288 Nigeria,2003,Sectores Económicos,EXPORT,"182,41"
288 Nigeria,2004,Sectores Económicos,EXPORT,"260,10"
288 Nigeria,2005,Sectores Económicos,EXPORT,"215,29"
288 Nigeria,2006,Sectores Económicos,EXPORT,"193,61"
288 Nigeria,2007,Sectores Económicos,EXPORT,"184,99"
288 Nigeria,2008,Sectores Económicos,EXPORT,"239,36"
288 Nigeria,2009,Sectores Económicos,EXPORT,"218,37"
288 Nigeria,2010,Sectores Económicos,EXPORT,"257,83"
288 Nigeria,2011,Sectores Económicos,EXPORT,"274,61"
288 Nigeria,2012,Sectores Económicos,EXPORT,"330,72"
288 Nigeria,2013,Sectores Económicos,EXPORT,"379,16"
288 Nigeria,2014,Sectores Económicos,EXPORT,"334,49"
288 Nigeria,2015,Sectores Económicos,EXPORT,"306,61"
288 Nigeria,2016,Sectores Económicos,EXPORT,"217,47"
288 Nigeria,2017,Sectores Económicos,EXPORT,"285,37"
288 Nigeria,2018,Sectores Económicos,EXPORT,"283,25"
288 Nigeria,2019,Sectores Económicos,EXPORT,"395,02"
288 Nigeria,2020,Sectores Económicos,EXPORT,"254,48"
075 Rusia,Total Fechas,Sectores Económicos,EXPORT,"39057,85"
075 Rusia,1995,Sectores Económicos,EXPORT,"309,15"
075 Rusia,1996,Sectores Económicos,EXPORT,"450,81"
075 Rusia,1997,Sectores Económicos,EXPORT,"728,77"
075 Rusia,1998,Sectores Económicos,EXPORT,"617,75"
075 Rusia,1999,Sectores Económicos,EXPORT,"394,13"
075 Rusia,2000,Sectores Económicos,EXPORT,"577,59"
075 Rusia,2001,Sectores Económicos,EXPORT,"744,22"
075 Rusia,2002,Sectores Económicos,EXPORT,"794,82"
075 Rusia,2003,Sectores Económicos,EXPORT,"818,78"
075 Rusia,2004,Sectores Económicos,EXPORT,"905,14"
075 Rusia,2005,Sectores Económicos,EXPORT,"1098,09"
075 Rusia,2006,Sectores Económicos,EXPORT,"1513,59"
075 Rusia,2007,Sectores Económicos,EXPORT,"2093,12"
075 Rusia,2008,Sectores Económicos,EXPORT,"2836,91"
075 Rusia,2009,Sectores Económicos,EXPORT,"1476,32"
075 Rusia,2010,Sectores Económicos,EXPORT,"1991,29"
075 Rusia,2011,Sectores Económicos,EXPORT,"2526,29"
075 Rusia,2012,Sectores Económicos,EXPORT,"2950,81"
075 Rusia,2013,Sectores Económicos,EXPORT,"2813,14"
075 Rusia,2014,Sectores Económicos,EXPORT,"2583,02"
075 Rusia,2015,Sectores Económicos,EXPORT,"1669,77"
075 Rusia,2016,Sectores Económicos,EXPORT,"1597,41"
075 Rusia,2017,Sectores Económicos,EXPORT,"1914,87"
075 Rusia,2018,Sectores Económicos,EXPORT,"2026,17"
075 Rusia,2019,Sectores Económicos,EXPORT,"2054,10"
075 Rusia,2020,Sectores Económicos,EXPORT,"1571,80"
632 Arabia Saudí,Total Fechas,Sectores Económicos,EXPORT,"31509,59"
632 Arabia Saudí,1995,Sectores Económicos,EXPORT,"367,43"
632 Arabia Saudí,1996,Sectores Económicos,EXPORT,"379,04"
632 Arabia Saudí,1997,Sectores Económicos,EXPORT,"447,16"
632 Arabia Saudí,1998,Sectores Económicos,EXPORT,"573,90"
632 Arabia Saudí,1999,Sectores Económicos,EXPORT,"594,83"
632 Arabia Saudí,2000,Sectores Económicos,EXPORT,"600,42"
632 Arabia Saudí,2001,Sectores Económicos,EXPORT,"697,69"
632 Arabia Saudí,2002,Sectores Económicos,EXPORT,"631,26"
632 Arabia Saudí,2003,Sectores Económicos,EXPORT,"582,23"
632 Arabia Saudí,2004,Sectores Económicos,EXPORT,"570,56"
632 Arabia Saudí,2005,Sectores Económicos,EXPORT,"618,86"
632 Arabia Saudí,2006,Sectores Económicos,EXPORT,"687,26"
632 Arabia Saudí,2007,Sectores Económicos,EXPORT,"928,69"
632 Arabia Saudí,2008,Sectores Económicos,EXPORT,"972,35"
632 Arabia Saudí,2009,Sectores Económicos,EXPORT,"880,28"
632 Arabia Saudí,2010,Sectores Económicos,EXPORT,"1047,02"
632 Arabia Saudí,2011,Sectores Económicos,EXPORT,"1341,21"
632 Arabia Saudí,2012,Sectores Económicos,EXPORT,"1652,15"
632 Arabia Saudí,2013,Sectores Económicos,EXPORT,"2374,57"
632 Arabia Saudí,2014,Sectores Económicos,EXPORT,"2275,95"
632 Arabia Saudí,2015,Sectores Económicos,EXPORT,"3097,54"
632 Arabia Saudí,2016,Sectores Económicos,EXPORT,"2364,30"
632 Arabia Saudí,2017,Sectores Económicos,EXPORT,"2262,27"
632 Arabia Saudí,2018,Sectores Económicos,EXPORT,"2337,73"
632 Arabia Saudí,2019,Sectores Económicos,EXPORT,"1840,71"
632 Arabia Saudí,2020,Sectores Económicos,EXPORT,"1384,21"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),Total Fechas,Sectores Económicos,EXPORT,"3139428,62"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),1995,Sectores Económicos,EXPORT,"51305,90"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),1996,Sectores Económicos,EXPORT,"57049,98"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),1997,Sectores Económicos,EXPORT,"67374,63"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),1998,Sectores Económicos,EXPORT,"73319,77"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),1999,Sectores Económicos,EXPORT,"77493,78"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2000,Sectores Económicos,EXPORT,"90014,78"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2001,Sectores Económicos,EXPORT,"95890,93"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2002,Sectores Económicos,EXPORT,"98711,17"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2003,Sectores Económicos,EXPORT,"103121,83"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2004,Sectores Económicos,EXPORT,"108118,98"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2005,Sectores Económicos,EXPORT,"110406,67"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2006,Sectores Económicos,EXPORT,"119349,79"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2007,Sectores Económicos,EXPORT,"129721,48"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2008,Sectores Económicos,EXPORT,"128885,97"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2009,Sectores Económicos,EXPORT,"109345,63"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2010,Sectores Económicos,EXPORT,"124763,15"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2011,Sectores Económicos,EXPORT,"140345,99"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2012,Sectores Económicos,EXPORT,"139350,64"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2013,Sectores Económicos,EXPORT,"144716,42"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2014,Sectores Económicos,EXPORT,"149951,09"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2015,Sectores Económicos,EXPORT,"159325,48"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2016,Sectores Económicos,EXPORT,"168233,82"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2017,Sectores Económicos,EXPORT,"178761,78"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2018,Sectores Económicos,EXPORT,"184240,26"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2019,Sectores Económicos,EXPORT,"187851,95"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2020,Sectores Económicos,EXPORT,"141776,75"
Total seleccionado,Total Fechas,Sectores Económicos,IMPORT,"4608443,58"
Total seleccionado,1995,Sectores Económicos,IMPORT,"72089,30"
Total seleccionado,1996,Sectores Económicos,IMPORT,"78401,76"
Total seleccionado,1997,Sectores Económicos,IMPORT,"90825,60"
Total seleccionado,1998,Sectores Económicos,IMPORT,"102371,66"
Total seleccionado,1999,Sectores Económicos,IMPORT,"115445,58"
Total seleccionado,2000,Sectores Económicos,IMPORT,"139484,65"
Total seleccionado,2001,Sectores Económicos,IMPORT,"142870,38"
Total seleccionado,2002,Sectores Económicos,IMPORT,"144808,02"
Total seleccionado,2003,Sectores Económicos,IMPORT,"153388,33"
Total seleccionado,2004,Sectores Económicos,IMPORT,"171015,53"
Total seleccionado,2005,Sectores Económicos,IMPORT,"187872,79"
Total seleccionado,2006,Sectores Económicos,IMPORT,"208828,60"
Total seleccionado,2007,Sectores Económicos,IMPORT,"232115,13"
Total seleccionado,2008,Sectores Económicos,IMPORT,"224246,16"
Total seleccionado,2009,Sectores Económicos,IMPORT,"165652,99"
Total seleccionado,2010,Sectores Económicos,IMPORT,"187995,88"
Total seleccionado,2011,Sectores Económicos,IMPORT,"205777,72"
Total seleccionado,2012,Sectores Económicos,IMPORT,"198852,39"
Total seleccionado,2013,Sectores Económicos,IMPORT,"200064,62"
Total seleccionado,2014,Sectores Económicos,IMPORT,"212930,43"
Total seleccionado,2015,Sectores Económicos,IMPORT,"222838,55"
Total seleccionado,2016,Sectores Económicos,IMPORT,"222896,32"
Total seleccionado,2017,Sectores Económicos,IMPORT,"239758,50"
Total seleccionado,2018,Sectores Económicos,IMPORT,"251223,98"
Total seleccionado,2019,Sectores Económicos,IMPORT,"254397,22"
Total seleccionado,2020,Sectores Económicos,IMPORT,"182291,46"
001 Francia,Total Fechas,Sectores Económicos,IMPORT,"728235,79"
001 Francia,1995,Sectores Económicos,IMPORT,"14984,61"
001 Francia,1996,Sectores Económicos,IMPORT,"16772,42"
001 Francia,1997,Sectores Económicos,IMPORT,"19221,38"
001 Francia,1998,Sectores Económicos,IMPORT,"22572,42"
001 Francia,1999,Sectores Económicos,IMPORT,"24886,35"
001 Francia,2000,Sectores Económicos,IMPORT,"29001,69"
001 Francia,2001,Sectores Económicos,IMPORT,"29007,67"
001 Francia,2002,Sectores Económicos,IMPORT,"28786,44"
001 Francia,2003,Sectores Económicos,IMPORT,"29768,40"
001 Francia,2004,Sectores Económicos,IMPORT,"31840,44"
001 Francia,2005,Sectores Económicos,IMPORT,"32851,30"
001 Francia,2006,Sectores Económicos,IMPORT,"33519,75"
001 Francia,2007,Sectores Económicos,IMPORT,"35001,12"
001 Francia,2008,Sectores Económicos,IMPORT,"31472,02"
001 Francia,2009,Sectores Económicos,IMPORT,"24136,06"
001 Francia,2010,Sectores Económicos,IMPORT,"26037,73"
001 Francia,2011,Sectores Económicos,IMPORT,"28580,88"
001 Francia,2012,Sectores Económicos,IMPORT,"27351,68"
001 Francia,2013,Sectores Económicos,IMPORT,"27296,57"
001 Francia,2014,Sectores Económicos,IMPORT,"29275,26"
001 Francia,2015,Sectores Económicos,IMPORT,"30063,22"
001 Francia,2016,Sectores Económicos,IMPORT,"30941,69"
001 Francia,2017,Sectores Económicos,IMPORT,"33395,70"
001 Francia,2018,Sectores Económicos,IMPORT,"34664,27"
001 Francia,2019,Sectores Económicos,IMPORT,"33413,52"
001 Francia,2020,Sectores Económicos,IMPORT,"23393,21"
004 Alemania,Total Fechas,Sectores Económicos,IMPORT,"778277,86"
004 Alemania,1995,Sectores Económicos,IMPORT,"13328,74"
004 Alemania,1996,Sectores Económicos,IMPORT,"14008,15"
004 Alemania,1997,Sectores Económicos,IMPORT,"16181,74"
004 Alemania,1998,Sectores Económicos,IMPORT,"19006,10"
004 Alemania,1999,Sectores Económicos,IMPORT,"21933,76"
004 Alemania,2000,Sectores Económicos,IMPORT,"25152,98"
004 Alemania,2001,Sectores Económicos,IMPORT,"26915,27"
004 Alemania,2002,Sectores Económicos,IMPORT,"28288,45"
004 Alemania,2003,Sectores Económicos,IMPORT,"30223,00"
004 Alemania,2004,Sectores Económicos,IMPORT,"33365,93"
004 Alemania,2005,Sectores Económicos,IMPORT,"34357,05"
004 Alemania,2006,Sectores Económicos,IMPORT,"37280,74"
004 Alemania,2007,Sectores Económicos,IMPORT,"43645,03"
004 Alemania,2008,Sectores Económicos,IMPORT,"39508,92"
004 Alemania,2009,Sectores Económicos,IMPORT,"27679,32"
004 Alemania,2010,Sectores Económicos,IMPORT,"28174,82"
004 Alemania,2011,Sectores Económicos,IMPORT,"31136,45"
004 Alemania,2012,Sectores Económicos,IMPORT,"27989,36"
004 Alemania,2013,Sectores Económicos,IMPORT,"28259,76"
004 Alemania,2014,Sectores Económicos,IMPORT,"32353,85"
004 Alemania,2015,Sectores Económicos,IMPORT,"36046,28"
004 Alemania,2016,Sectores Económicos,IMPORT,"36709,39"
004 Alemania,2017,Sectores Económicos,IMPORT,"38850,10"
004 Alemania,2018,Sectores Económicos,IMPORT,"40232,79"
004 Alemania,2019,Sectores Económicos,IMPORT,"39929,36"
004 Alemania,2020,Sectores Económicos,IMPORT,"27720,54"
005 Italia,Total Fechas,Sectores Económicos,IMPORT,"431472,93"
005 Italia,1995,Sectores Económicos,IMPORT,"8099,29"
005 Italia,1996,Sectores Económicos,IMPORT,"9024,08"
005 Italia,1997,Sectores Económicos,IMPORT,"10467,18"
005 Italia,1998,Sectores Económicos,IMPORT,"12180,71"
005 Italia,1999,Sectores Económicos,IMPORT,"12999,08"
005 Italia,2000,Sectores Económicos,IMPORT,"15127,33"
005 Italia,2001,Sectores Económicos,IMPORT,"15982,51"
005 Italia,2002,Sectores Económicos,IMPORT,"15863,37"
005 Italia,2003,Sectores Económicos,IMPORT,"16933,04"
005 Italia,2004,Sectores Económicos,IMPORT,"18946,94"
005 Italia,2005,Sectores Económicos,IMPORT,"19891,48"
005 Italia,2006,Sectores Económicos,IMPORT,"21712,34"
005 Italia,2007,Sectores Económicos,IMPORT,"24850,18"
005 Italia,2008,Sectores Económicos,IMPORT,"21784,99"
005 Italia,2009,Sectores Económicos,IMPORT,"14916,36"
005 Italia,2010,Sectores Económicos,IMPORT,"16965,45"
005 Italia,2011,Sectores Económicos,IMPORT,"17323,00"
005 Italia,2012,Sectores Económicos,IMPORT,"16142,21"
005 Italia,2013,Sectores Económicos,IMPORT,"14884,13"
005 Italia,2014,Sectores Económicos,IMPORT,"15823,97"
005 Italia,2015,Sectores Económicos,IMPORT,"17221,07"
005 Italia,2016,Sectores Económicos,IMPORT,"17979,38"
005 Italia,2017,Sectores Económicos,IMPORT,"20293,21"
005 Italia,2018,Sectores Económicos,IMPORT,"21184,50"
005 Italia,2019,Sectores Económicos,IMPORT,"20566,69"
005 Italia,2020,Sectores Económicos,IMPORT,"14310,44"
006 Reino Unido,Total Fechas,Sectores Económicos,IMPORT,"287183,84"
006 Reino Unido,1995,Sectores Económicos,IMPORT,"6866,64"
006 Reino Unido,1996,Sectores Económicos,IMPORT,"7787,36"
006 Reino Unido,1997,Sectores Económicos,IMPORT,"8893,85"
006 Reino Unido,1998,Sectores Económicos,IMPORT,"9460,95"
006 Reino Unido,1999,Sectores Económicos,IMPORT,"10387,85"
006 Reino Unido,2000,Sectores Económicos,IMPORT,"12059,56"
006 Reino Unido,2001,Sectores Económicos,IMPORT,"12176,45"
006 Reino Unido,2002,Sectores Económicos,IMPORT,"11433,69"
006 Reino Unido,2003,Sectores Económicos,IMPORT,"11866,51"
006 Reino Unido,2004,Sectores Económicos,IMPORT,"12794,43"
006 Reino Unido,2005,Sectores Económicos,IMPORT,"13235,57"
006 Reino Unido,2006,Sectores Económicos,IMPORT,"13285,32"
006 Reino Unido,2007,Sectores Económicos,IMPORT,"14145,89"
006 Reino Unido,2008,Sectores Económicos,IMPORT,"13025,28"
006 Reino Unido,2009,Sectores Económicos,IMPORT,"9904,34"
006 Reino Unido,2010,Sectores Económicos,IMPORT,"10944,11"
006 Reino Unido,2011,Sectores Económicos,IMPORT,"11160,81"
006 Reino Unido,2012,Sectores Económicos,IMPORT,"10465,07"
006 Reino Unido,2013,Sectores Económicos,IMPORT,"9969,89"
006 Reino Unido,2014,Sectores Económicos,IMPORT,"11223,24"
006 Reino Unido,2015,Sectores Económicos,IMPORT,"12691,14"
006 Reino Unido,2016,Sectores Económicos,IMPORT,"11192,64"
006 Reino Unido,2017,Sectores Económicos,IMPORT,"11380,81"
006 Reino Unido,2018,Sectores Económicos,IMPORT,"11516,37"
006 Reino Unido,2019,Sectores Económicos,IMPORT,"11808,21"
006 Reino Unido,2020,Sectores Económicos,IMPORT,"7507,84"
003 Países Bajos,Total Fechas,Sectores Económicos,IMPORT,"236492,47"
003 Países Bajos,1995,Sectores Económicos,IMPORT,"3786,26"
003 Países Bajos,1996,Sectores Económicos,IMPORT,"3736,29"
003 Países Bajos,1997,Sectores Económicos,IMPORT,"4370,31"
003 Países Bajos,1998,Sectores Económicos,IMPORT,"5345,31"
003 Países Bajos,1999,Sectores Económicos,IMPORT,"5597,83"
003 Países Bajos,2000,Sectores Económicos,IMPORT,"6405,27"
003 Países Bajos,2001,Sectores Económicos,IMPORT,"6757,45"
003 Países Bajos,2002,Sectores Económicos,IMPORT,"6891,75"
003 Países Bajos,2003,Sectores Económicos,IMPORT,"7406,52"
003 Países Bajos,2004,Sectores Económicos,IMPORT,"8522,88"
003 Países Bajos,2005,Sectores Económicos,IMPORT,"9395,57"
003 Países Bajos,2006,Sectores Económicos,IMPORT,"10508,61"
003 Países Bajos,2007,Sectores Económicos,IMPORT,"11350,03"
003 Países Bajos,2008,Sectores Económicos,IMPORT,"10766,25"
003 Países Bajos,2009,Sectores Económicos,IMPORT,"9218,19"
003 Países Bajos,2010,Sectores Económicos,IMPORT,"10676,67"
003 Países Bajos,2011,Sectores Económicos,IMPORT,"10708,82"
003 Países Bajos,2012,Sectores Económicos,IMPORT,"11289,35"
003 Países Bajos,2013,Sectores Económicos,IMPORT,"10015,52"
003 Países Bajos,2014,Sectores Económicos,IMPORT,"10635,94"
003 Países Bajos,2015,Sectores Económicos,IMPORT,"11611,18"
003 Países Bajos,2016,Sectores Económicos,IMPORT,"11766,97"
003 Países Bajos,2017,Sectores Económicos,IMPORT,"12543,62"
003 Países Bajos,2018,Sectores Económicos,IMPORT,"12993,90"
003 Países Bajos,2019,Sectores Económicos,IMPORT,"13947,03"
003 Países Bajos,2020,Sectores Económicos,IMPORT,"10244,96"
010 Portugal,Total Fechas,Sectores Económicos,IMPORT,"196759,43"
010 Portugal,1995,Sectores Económicos,IMPORT,"2598,94"
010 Portugal,1996,Sectores Económicos,IMPORT,"2759,30"
010 Portugal,1997,Sectores Económicos,IMPORT,"2993,57"
010 Portugal,1998,Sectores Económicos,IMPORT,"3439,73"
010 Portugal,1999,Sectores Económicos,IMPORT,"3858,26"
010 Portugal,2000,Sectores Económicos,IMPORT,"4609,08"
010 Portugal,2001,Sectores Económicos,IMPORT,"4857,20"
010 Portugal,2002,Sectores Económicos,IMPORT,"5448,83"
010 Portugal,2003,Sectores Económicos,IMPORT,"5995,40"
010 Portugal,2004,Sectores Económicos,IMPORT,"6797,61"
010 Portugal,2005,Sectores Económicos,IMPORT,"7512,44"
010 Portugal,2006,Sectores Económicos,IMPORT,"8532,81"
010 Portugal,2007,Sectores Económicos,IMPORT,"9267,61"
010 Portugal,2008,Sectores Económicos,IMPORT,"9303,59"
010 Portugal,2009,Sectores Económicos,IMPORT,"7318,63"
010 Portugal,2010,Sectores Económicos,IMPORT,"8458,04"
010 Portugal,2011,Sectores Económicos,IMPORT,"9248,71"
010 Portugal,2012,Sectores Económicos,IMPORT,"8952,37"
010 Portugal,2013,Sectores Económicos,IMPORT,"9960,06"
010 Portugal,2014,Sectores Económicos,IMPORT,"10185,26"
010 Portugal,2015,Sectores Económicos,IMPORT,"10879,97"
010 Portugal,2016,Sectores Económicos,IMPORT,"10903,35"
010 Portugal,2017,Sectores Económicos,IMPORT,"11064,50"
010 Portugal,2018,Sectores Económicos,IMPORT,"11674,97"
010 Portugal,2019,Sectores Económicos,IMPORT,"11423,80"
010 Portugal,2020,Sectores Económicos,IMPORT,"8715,40"
017 Bélgica,Total Fechas,Sectores Económicos,IMPORT,"143091,56"
017 Bélgica,1999,Sectores Económicos,IMPORT,"4930,52"
017 Bélgica,2000,Sectores Económicos,IMPORT,"5390,19"
017 Bélgica,2001,Sectores Económicos,IMPORT,"5785,75"
017 Bélgica,2002,Sectores Económicos,IMPORT,"5590,96"
017 Bélgica,2003,Sectores Económicos,IMPORT,"5570,96"
017 Bélgica,2004,Sectores Económicos,IMPORT,"6424,70"
017 Bélgica,2005,Sectores Económicos,IMPORT,"7104,85"
017 Bélgica,2006,Sectores Económicos,IMPORT,"7673,25"
017 Bélgica,2007,Sectores Económicos,IMPORT,"7981,80"
017 Bélgica,2008,Sectores Económicos,IMPORT,"7122,75"
017 Bélgica,2009,Sectores Económicos,IMPORT,"5531,59"
017 Bélgica,2010,Sectores Económicos,IMPORT,"5930,87"
017 Bélgica,2011,Sectores Económicos,IMPORT,"6485,21"
017 Bélgica,2012,Sectores Económicos,IMPORT,"6044,33"
017 Bélgica,2013,Sectores Económicos,IMPORT,"6479,60"
017 Bélgica,2014,Sectores Económicos,IMPORT,"6719,57"
017 Bélgica,2015,Sectores Económicos,IMPORT,"6960,76"
017 Bélgica,2016,Sectores Económicos,IMPORT,"7011,06"
017 Bélgica,2017,Sectores Económicos,IMPORT,"7867,76"
017 Bélgica,2018,Sectores Económicos,IMPORT,"7415,42"
017 Bélgica,2019,Sectores Económicos,IMPORT,"7435,49"
017 Bélgica,2020,Sectores Económicos,IMPORT,"5634,15"
400 Estados Unidos,Total Fechas,Sectores Económicos,IMPORT,"248116,88"
400 Estados Unidos,1995,Sectores Económicos,IMPORT,"5536,89"
400 Estados Unidos,1996,Sectores Económicos,IMPORT,"5928,16"
400 Estados Unidos,1997,Sectores Económicos,IMPORT,"6849,46"
400 Estados Unidos,1998,Sectores Económicos,IMPORT,"7025,84"
400 Estados Unidos,1999,Sectores Económicos,IMPORT,"7653,73"
400 Estados Unidos,2000,Sectores Económicos,IMPORT,"8758,32"
400 Estados Unidos,2001,Sectores Económicos,IMPORT,"7870,87"
400 Estados Unidos,2002,Sectores Económicos,IMPORT,"7203,19"
400 Estados Unidos,2003,Sectores Económicos,IMPORT,"6859,34"
400 Estados Unidos,2004,Sectores Económicos,IMPORT,"7494,14"
400 Estados Unidos,2005,Sectores Económicos,IMPORT,"7484,48"
400 Estados Unidos,2006,Sectores Económicos,IMPORT,"8587,40"
400 Estados Unidos,2007,Sectores Económicos,IMPORT,"9996,50"
400 Estados Unidos,2008,Sectores Económicos,IMPORT,"11283,16"
400 Estados Unidos,2009,Sectores Económicos,IMPORT,"8461,14"
400 Estados Unidos,2010,Sectores Económicos,IMPORT,"9650,48"
400 Estados Unidos,2011,Sectores Económicos,IMPORT,"10869,33"
400 Estados Unidos,2012,Sectores Económicos,IMPORT,"9877,94"
400 Estados Unidos,2013,Sectores Económicos,IMPORT,"10337,30"
400 Estados Unidos,2014,Sectores Económicos,IMPORT,"10384,39"
400 Estados Unidos,2015,Sectores Económicos,IMPORT,"12827,50"
400 Estados Unidos,2016,Sectores Económicos,IMPORT,"12949,03"
400 Estados Unidos,2017,Sectores Económicos,IMPORT,"13565,50"
400 Estados Unidos,2018,Sectores Económicos,IMPORT,"13173,71"
400 Estados Unidos,2019,Sectores Económicos,IMPORT,"15533,63"
400 Estados Unidos,2020,Sectores Económicos,IMPORT,"11955,46"
204 Marruecos,Total Fechas,Sectores Económicos,IMPORT,"74975,54"
204 Marruecos,1995,Sectores Económicos,IMPORT,"434,64"
204 Marruecos,1996,Sectores Económicos,IMPORT,"485,54"
204 Marruecos,1997,Sectores Económicos,IMPORT,"589,68"
204 Marruecos,1998,Sectores Económicos,IMPORT,"677,01"
204 Marruecos,1999,Sectores Económicos,IMPORT,"711,51"
204 Marruecos,2000,Sectores Económicos,IMPORT,"967,13"
204 Marruecos,2001,Sectores Económicos,IMPORT,"1219,67"
204 Marruecos,2002,Sectores Económicos,IMPORT,"1388,03"
204 Marruecos,2003,Sectores Económicos,IMPORT,"1604,68"
204 Marruecos,2004,Sectores Económicos,IMPORT,"1882,64"
204 Marruecos,2005,Sectores Económicos,IMPORT,"2113,22"
204 Marruecos,2006,Sectores Económicos,IMPORT,"2457,60"
204 Marruecos,2007,Sectores Económicos,IMPORT,"2987,41"
204 Marruecos,2008,Sectores Económicos,IMPORT,"2823,09"
204 Marruecos,2009,Sectores Económicos,IMPORT,"2400,87"
204 Marruecos,2010,Sectores Económicos,IMPORT,"2747,34"
204 Marruecos,2011,Sectores Económicos,IMPORT,"3100,63"
204 Marruecos,2012,Sectores Económicos,IMPORT,"3122,51"
204 Marruecos,2013,Sectores Económicos,IMPORT,"3530,01"
204 Marruecos,2014,Sectores Económicos,IMPORT,"4080,75"
204 Marruecos,2015,Sectores Económicos,IMPORT,"4832,65"
204 Marruecos,2016,Sectores Económicos,IMPORT,"5653,04"
204 Marruecos,2017,Sectores Económicos,IMPORT,"6305,03"
204 Marruecos,2018,Sectores Económicos,IMPORT,"6696,31"
204 Marruecos,2019,Sectores Económicos,IMPORT,"6949,07"
204 Marruecos,2020,Sectores Económicos,IMPORT,"5215,46"
052 Turquía,Total Fechas,Sectores Económicos,IMPORT,"80603,62"
052 Turquía,1995,Sectores Económicos,IMPORT,"304,92"
052 Turquía,1996,Sectores Económicos,IMPORT,"341,79"
052 Turquía,1997,Sectores Económicos,IMPORT,"488,41"
052 Turquía,1998,Sectores Económicos,IMPORT,"548,18"
052 Turquía,1999,Sectores Económicos,IMPORT,"811,26"
052 Turquía,2000,Sectores Económicos,IMPORT,"947,72"
052 Turquía,2001,Sectores Económicos,IMPORT,"1153,76"
052 Turquía,2002,Sectores Económicos,IMPORT,"1409,15"
052 Turquía,2003,Sectores Económicos,IMPORT,"1797,53"
052 Turquía,2004,Sectores Económicos,IMPORT,"2456,82"
052 Turquía,2005,Sectores Económicos,IMPORT,"2883,58"
052 Turquía,2006,Sectores Económicos,IMPORT,"3563,45"
052 Turquía,2007,Sectores Económicos,IMPORT,"4212,43"
052 Turquía,2008,Sectores Económicos,IMPORT,"3697,97"
052 Turquía,2009,Sectores Económicos,IMPORT,"2638,46"
052 Turquía,2010,Sectores Económicos,IMPORT,"3067,38"
052 Turquía,2011,Sectores Económicos,IMPORT,"3429,45"
052 Turquía,2012,Sectores Económicos,IMPORT,"3308,46"
052 Turquía,2013,Sectores Económicos,IMPORT,"3680,64"
052 Turquía,2014,Sectores Económicos,IMPORT,"3962,95"
052 Turquía,2015,Sectores Económicos,IMPORT,"4739,53"
052 Turquía,2016,Sectores Económicos,IMPORT,"5091,52"
052 Turquía,2017,Sectores Económicos,IMPORT,"6126,85"
052 Turquía,2018,Sectores Económicos,IMPORT,"7117,34"
052 Turquía,2019,Sectores Económicos,IMPORT,"7590,65"
052 Turquía,2020,Sectores Económicos,IMPORT,"5233,44"
720 China,Total Fechas,Sectores Económicos,IMPORT,"369382,09"
720 China,1995,Sectores Económicos,IMPORT,"1756,61"
720 China,1996,Sectores Económicos,IMPORT,"1841,41"
720 China,1997,Sectores Económicos,IMPORT,"2528,52"
720 China,1998,Sectores Económicos,IMPORT,"2937,50"
720 China,1999,Sectores Económicos,IMPORT,"3686,02"
720 China,2000,Sectores Económicos,IMPORT,"4712,95"
720 China,2001,Sectores Económicos,IMPORT,"5079,23"
720 China,2002,Sectores Económicos,IMPORT,"5770,79"
720 China,2003,Sectores Económicos,IMPORT,"6729,06"
720 China,2004,Sectores Económicos,IMPORT,"8531,33"
720 China,2005,Sectores Económicos,IMPORT,"11709,36"
720 China,2006,Sectores Económicos,IMPORT,"14369,59"
